Season,Lg,ORtg,DRtg,Playoffs,id,Tm,W,L,Finish,Age,Ht.,Wt.,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2002-03,NBA,105.6,99.7,Yes,1512,SAS,60.0,22.0,1.0,28.4,6-7,213.0,82.0,241.8,35.5,76.8,0.462,5.5,15.5,0.354,30.0,61.3,0.489,19.4,26.8,0.725,11.5,31.2,42.6,20.0,7.7,6.5,15.8,20.4,95.8
2001-02,NBA,106.5,99.7,Yes,1513,SAS,58.0,24.0,1.0,28.5,6-7,214.0,82.0,242.1,35.5,77.6,0.458,5.3,14.8,0.362,30.2,62.8,0.48,20.3,27.4,0.742,11.1,31.3,42.4,20.0,7.6,6.5,14.4,19.2,96.7
2000-01,NBA,106.6,98.0,Yes,1514,SAS,58.0,24.0,1.0,29.5,6-7,216.0,82.0,241.8,35.2,76.4,0.461,5.4,13.3,0.407,29.7,63.0,0.472,20.4,28.5,0.715,11.0,33.1,44.1,21.7,6.9,7.0,14.0,18.9,96.2
1999-00,NBA,105.0,98.6,Yes,1515,SAS,53.0,29.0,2.0,30.9,6-6,215.0,82.0,242.1,36.0,78.0,0.462,4.0,10.8,0.374,32.0,67.2,0.476,20.1,27.0,0.746,11.3,32.5,43.8,22.2,7.5,6.7,15.0,20.9,96.2
1998-99,NBA,104.0,95.0,Yes,1516,SAS,37.0,13.0,1.0,30.1,6-6,213.0,50.0,241.5,34.8,76.2,0.456,3.4,10.4,0.33,31.4,65.8,0.476,19.8,28.3,0.698,12.3,31.7,44.0,22.0,8.4,7.0,15.2,20.2,92.8
1997-98,NBA,103.8,99.4,Yes,1517,SAS,56.0,26.0,2.0,28.7,6-6,214.0,82.0,241.8,35.3,75.5,0.468,3.7,10.5,0.35,31.7,64.9,0.488,18.2,26.4,0.688,12.0,32.2,44.2,22.4,6.3,6.9,16.1,21.1,92.5
1996-97,NBA,103.3,112.3,No,1518,SAS,20.0,62.0,6.0,29.9,6-6,205.0,82.0,240.6,34.5,77.9,0.442,4.6,14.4,0.32,29.9,63.5,0.47,16.9,23.5,0.719,13.4,26.0,39.4,20.3,7.9,5.3,15.2,21.5,90.5
1995-96,NBA,110.2,103.5,Yes,1519,SAS,59.0,23.0,1.0,29.4,6-6,208.0,82.0,241.2,38.4,80.5,0.477,6.3,16.1,0.392,32.1,64.4,0.498,20.3,27.6,0.736,11.4,31.5,43.0,24.9,7.9,6.5,14.6,22.2,103.4
1994-95,NBA,111.7,105.4,Yes,1520,SAS,62.0,20.0,1.0,29.0,6-6,208.0,82.0,242.1,39.5,81.5,0.484,5.3,14.1,0.375,34.2,67.4,0.507,22.4,30.3,0.738,12.5,32.5,45.0,23.4,8.0,5.6,15.2,22.8,106.6
1993-94,NBA,110.4,104.6,Yes,1521,SAS,55.0,27.0,2.0,29.0,6-7,207.0,82.0,241.2,38.8,81.6,0.475,3.0,8.7,0.349,35.7,72.9,0.49,19.5,26.2,0.742,14.5,31.7,46.2,23.1,6.8,5.5,14.6,20.3,100.0
1992-93,NBA,109.6,106.8,Yes,1522,SAS,49.0,33.0,2.0,27.5,6-7,212.0,82.0,242.1,40.4,82.5,0.49,2.9,8.4,0.341,37.5,74.0,0.507,21.9,28.6,0.765,11.2,31.0,42.2,24.5,7.1,6.3,15.0,22.5,105.5
1991-92,NBA,107.5,104.1,Yes,1523,SAS,47.0,35.0,2.0,27.3,6-7,206.0,82.0,241.2,41.2,86.5,0.476,1.4,4.9,0.292,39.7,81.5,0.487,20.1,27.4,0.736,15.0,31.1,46.1,24.5,8.9,7.4,16.0,21.9,104.0
1990-91,NBA,107.8,103.3,Yes,1524,SAS,55.0,27.0,1.0,26.0,6-7,205.0,82.0,241.8,41.6,85.2,0.488,1.0,3.6,0.273,40.6,81.6,0.497,23.0,30.0,0.766,13.8,32.4,46.2,26.1,8.2,7.0,17.6,23.1,107.1
1989-90,NBA,107.7,104.2,Yes,1525,SAS,56.0,26.0,1.0,26.4,6-7,205.0,82.0,240.6,41.3,85.3,0.484,0.7,2.8,0.239,40.7,82.6,0.492,23.0,30.9,0.745,14.2,30.2,44.4,24.8,9.7,6.8,17.1,22.6,106.3
1988-89,NBA,100.9,107.9,No,1526,SAS,21.0,61.0,5.0,25.6,6-6,203.0,82.0,240.9,42.3,90.4,0.468,0.8,3.6,0.215,41.5,86.8,0.479,20.1,28.9,0.698,15.8,26.6,42.4,24.8,11.7,5.2,20.9,26.3,105.5
1987-88,NBA,108.2,112.8,Yes,1527,SAS,31.0,51.0,5.0,26.2,6-6,208.0,82.0,241.5,45.2,92.2,0.49,1.6,5.0,0.323,43.6,87.2,0.5,21.6,29.4,0.733,14.4,28.5,42.9,28.6,9.0,5.7,17.3,24.3,113.6
1986-87,NBA,105.9,110.8,No,1528,SAS,28.0,54.0,6.0,27.1,6-6,206.0,82.0,241.5,43.1,90.9,0.474,1.4,4.9,0.29,41.6,86.0,0.484,20.7,28.0,0.742,15.7,28.6,44.3,27.1,9.6,4.0,17.1,23.5,108.3
1985-86,NBA,106.5,108.2,Yes,1529,SAS,35.0,47.0,6.0,27.8,6-6,207.0,82.0,241.5,43.9,86.6,0.506,0.6,2.4,0.235,43.3,84.2,0.514,23.0,30.8,0.746,13.0,29.4,42.5,27.6,9.8,4.8,19.8,25.8,111.2
1984-85,NBA,109.9,109.0,Yes,1530,SAS,41.0,41.0,5.0,28.1,6-6,205.0,82.0,241.2,45.1,87.8,0.513,0.7,2.5,0.272,44.4,85.4,0.52,23.9,31.4,0.763,13.7,30.1,43.9,28.2,9.2,5.4,18.8,26.6,114.8
1983-84,NBA,111.2,111.4,No,1531,SAS,37.0,45.0,5.0,27.4,6-7,205.0,82.0,243.7,47.7,94.2,0.506,1.0,3.2,0.3,46.7,91.0,0.514,24.0,31.8,0.755,15.0,30.8,45.8,28.8,8.4,6.0,17.6,26.2,120.3
1982-83,NBA,110.1,106.6,Yes,1532,SAS,53.0,29.0,1.0,27.2,6-7,204.0,82.0,241.2,45.1,89.5,0.504,1.1,3.8,0.305,43.9,85.8,0.512,23.0,30.1,0.765,15.0,31.7,46.7,27.6,8.2,5.7,18.3,25.5,114.3
1981-82,NBA,109.9,107.6,Yes,1533,SAS,48.0,34.0,1.0,26.1,6-6,205.0,82.0,240.9,45.1,92.8,0.486,0.8,3.1,0.254,44.3,89.8,0.494,22.1,28.5,0.776,15.3,30.9,46.2,27.5,7.3,6.8,15.8,27.0,113.1
1980-81,NBA,108.5,105.7,Yes,1534,SAS,52.0,30.0,1.0,26.7,6-7,203.0,82.0,241.5,43.5,88.7,0.491,0.2,1.0,0.176,43.4,87.7,0.495,25.0,32.5,0.769,15.9,31.5,47.4,25.0,8.4,7.8,18.7,25.8,112.3
1979-80,NBA,108.6,109.0,Yes,1535,SAS,41.0,41.0,3.0,26.9,6-6,203.0,82.0,240.9,47.0,94.4,0.498,0.6,2.5,0.252,46.4,91.9,0.505,24.7,30.8,0.801,14.1,30.7,44.7,28.4,9.4,4.1,19.4,25.6,119.4
1975-76,ABA,107.5,103.6,Yes,1539,SAA,50.0,34.0,3.0,24.5,6-6,202.0,84.0,241.8,46.3,94.6,0.489,0.3,1.5,0.2,46.0,93.0,0.494,22.7,27.9,0.813,15.5,34.8,50.4,25.5,9.0,6.9,18.8,24.2,115.6
1974-75,ABA,109.5,105.4,Yes,1540,SAA,51.0,33.0,2.0,25.6,6-5,202.0,84.0,241.5,45.0,94.2,0.478,0.5,1.9,0.261,44.5,92.3,0.482,22.9,28.3,0.812,17.4,33.3,50.7,22.3,8.3,4.4,16.9,24.3,113.4
1973-74,ABA,101.7,100.8,Yes,1541,SAA,45.0,39.0,3.0,24.6,6-4,201.0,84.0,242.4,39.8,87.5,0.455,0.6,2.9,0.212,39.2,84.6,0.463,17.4,22.4,0.778,14.7,31.5,46.2,21.5,7.1,2.7,15.8,26.2,97.6
2024-25,NBA,110.5,114.8,No,1548,TOR,30.0,52.0,3.0,24.5,6-6,214.0,82.0,241.5,41.6,91.0,0.458,11.8,34.0,0.348,29.8,57.0,0.523,15.8,21.1,0.748,12.6,32.5,45.1,28.5,8.1,4.2,15.3,21.2,110.9
2023-24,NBA,112.3,118.8,No,1549,TOR,25.0,57.0,5.0,25.9,6-6,212.0,82.0,241.5,42.3,89.7,0.471,11.5,33.1,0.347,30.8,56.6,0.543,16.3,21.6,0.756,10.9,31.8,42.7,28.5,7.7,4.7,14.0,18.4,112.4
2022-23,NBA,115.5,114.0,No,1550,TOR,41.0,41.0,5.0,25.8,6-6,217.0,82.0,241.5,41.9,91.3,0.459,10.7,32.0,0.335,31.1,59.3,0.525,18.4,23.4,0.784,12.7,30.3,43.0,23.9,9.4,5.2,11.7,20.0,112.9
2021-22,NBA,112.9,110.5,Yes,1551,TOR,48.0,34.0,3.0,24.8,6-6,216.0,82.0,242.1,40.6,91.3,0.445,11.9,34.2,0.349,28.7,57.1,0.503,16.2,21.3,0.759,13.4,32.0,45.3,22.1,9.0,4.6,12.5,19.6,109.4
2020-21,NBA,112.0,112.5,No,1552,TOR,27.0,45.0,5.0,26.6,6-5,215.0,72.0,240.3,39.7,88.7,0.448,14.5,39.3,0.368,25.3,49.3,0.512,17.4,21.3,0.815,9.4,32.1,41.6,24.1,8.6,5.4,13.2,21.2,111.3
2019-20,NBA,111.1,105.0,Yes,1553,TOR,53.0,19.0,1.0,26.6,6-5,215.0,72.0,241.4,40.2,87.9,0.458,13.8,37.0,0.374,26.4,50.9,0.519,18.5,23.2,0.796,9.5,35.9,45.4,25.2,8.8,5.0,14.8,21.7,112.8
2018-19,NBA,113.1,107.1,Yes,1554,TOR,58.0,24.0,1.0,27.3,6-5,219.0,82.0,242.4,42.2,89.1,0.474,12.4,33.8,0.366,29.8,55.3,0.539,17.7,22.0,0.804,9.6,35.6,45.2,25.4,8.3,5.3,14.0,21.0,114.4
2017-18,NBA,113.8,105.9,Yes,1555,TOR,59.0,23.0,1.0,25.8,6-6,223.0,82.0,241.8,41.3,87.4,0.472,11.8,33.0,0.358,29.5,54.4,0.541,17.3,21.8,0.794,9.8,34.2,44.0,24.3,7.6,6.1,13.4,21.7,111.7
2016-17,NBA,112.3,107.8,Yes,1556,TOR,51.0,31.0,2.0,26.1,6-6,222.0,82.0,241.2,39.2,84.4,0.464,8.8,24.3,0.363,30.3,60.0,0.505,19.7,24.7,0.796,10.6,32.6,43.3,18.5,8.3,4.9,12.7,20.8,106.9
2015-16,NBA,110.0,105.2,Yes,1557,TOR,56.0,26.0,1.0,26.3,6-6,222.0,82.0,241.2,36.7,81.3,0.451,8.6,23.4,0.37,28.0,58.0,0.483,20.8,26.7,0.777,10.2,33.2,43.4,18.7,7.8,5.5,13.1,19.6,102.7
2014-15,NBA,111.0,107.7,Yes,1558,TOR,49.0,33.0,1.0,26.1,6-6,213.0,82.0,242.1,37.9,83.3,0.455,8.9,25.1,0.352,29.0,58.2,0.499,19.3,24.6,0.787,10.7,30.8,41.5,20.7,7.5,4.4,12.9,20.9,104.0
2013-14,NBA,108.8,105.3,Yes,1559,TOR,48.0,34.0,1.0,25.6,6-6,211.0,82.0,243.4,36.5,81.9,0.445,8.7,23.4,0.372,27.8,58.5,0.475,19.6,25.1,0.782,11.4,31.1,42.5,21.2,7.0,4.2,14.1,23.0,101.3
2012-13,NBA,105.9,107.5,No,1560,TOR,34.0,48.0,5.0,25.4,6-6,213.0,82.0,243.7,36.3,81.5,0.446,7.0,20.3,0.343,29.4,61.2,0.48,17.6,22.3,0.788,10.6,29.6,40.2,21.5,7.3,4.8,13.7,22.4,97.2
2011-12,NBA,100.8,104.5,No,1561,TOR,23.0,43.0,4.0,25.7,6-7,222.0,66.0,241.9,34.4,78.1,0.44,5.5,16.3,0.34,28.8,61.8,0.467,16.4,21.4,0.77,10.6,31.4,42.0,20.9,6.5,4.9,15.2,23.2,90.7
2010-11,NBA,106.1,112.9,No,1562,TOR,22.0,60.0,5.0,24.5,6-7,218.0,82.0,241.2,38.3,82.4,0.465,4.2,13.3,0.316,34.1,69.1,0.494,18.2,24.1,0.755,11.7,28.6,40.3,21.9,7.1,4.3,14.7,22.0,99.1
2009-10,NBA,111.3,113.2,No,1563,TOR,40.0,42.0,2.0,25.2,6-7,216.0,82.0,241.2,39.0,80.9,0.482,6.3,17.0,0.371,32.7,63.8,0.512,19.7,25.8,0.764,9.8,30.6,40.4,22.0,5.7,4.7,13.4,22.2,104.1
2008-09,NBA,107.0,110.0,No,1564,TOR,33.0,49.0,4.0,27.0,6-7,217.0,82.0,241.5,37.2,81.4,0.458,5.8,15.7,0.372,31.4,65.7,0.478,18.7,22.7,0.824,9.8,30.6,40.4,22.4,6.4,4.8,13.4,19.4,99.0
2007-08,NBA,110.2,107.0,Yes,1565,TOR,41.0,41.0,2.0,26.3,6-7,217.0,82.0,241.8,38.4,82.0,0.468,7.0,17.8,0.392,31.4,64.2,0.489,16.4,20.2,0.812,9.6,30.4,40.1,23.8,7.0,4.1,11.7,19.5,100.2
2006-07,NBA,107.0,106.0,Yes,1566,TOR,47.0,35.0,1.0,26.0,6-6,216.0,82.0,240.9,37.0,79.8,0.463,6.5,17.9,0.363,30.5,62.0,0.492,19.0,24.2,0.788,9.2,30.2,39.5,22.2,7.1,3.9,13.5,20.4,99.5
2005-06,NBA,109.5,112.7,No,1567,TOR,27.0,55.0,4.0,25.9,6-7,221.0,82.0,243.4,36.7,81.0,0.454,7.4,19.8,0.375,29.3,61.2,0.479,20.2,25.5,0.791,10.5,27.9,38.5,19.4,6.5,3.3,13.1,24.0,101.1
2004-05,NBA,106.9,108.7,No,1568,TOR,33.0,49.0,4.0,27.0,6-7,216.0,82.0,241.5,36.0,81.2,0.444,7.9,20.5,0.385,28.1,60.7,0.463,19.8,25.6,0.774,10.3,29.8,40.1,20.4,7.6,3.9,13.3,22.9,99.7
2003-04,NBA,97.0,100.4,No,1569,TOR,33.0,49.0,6.0,27.6,6-7,215.0,82.0,243.7,32.4,77.4,0.418,5.6,15.8,0.356,26.7,61.6,0.434,15.1,20.1,0.75,10.1,29.5,39.6,19.2,7.4,4.9,14.2,21.3,85.4
2002-03,NBA,100.5,107.0,No,1570,TOR,24.0,58.0,7.0,27.6,6-7,212.0,82.0,241.5,34.7,81.3,0.427,5.0,14.5,0.343,29.7,66.7,0.446,16.5,22.9,0.718,12.5,28.7,41.2,19.3,7.4,4.8,14.4,21.5,90.9
2001-02,NBA,102.6,103.1,Yes,1571,TOR,42.0,40.0,3.0,29.3,6-7,213.0,82.0,240.9,35.6,82.0,0.434,4.7,13.5,0.349,30.9,68.5,0.451,15.5,20.9,0.739,13.6,28.5,42.1,21.7,8.4,5.5,14.3,21.6,91.4
2000-01,NBA,105.9,103.4,Yes,1572,TOR,47.0,35.0,2.0,29.9,6-6,210.0,82.0,243.4,37.2,85.0,0.437,5.2,14.2,0.369,31.9,70.8,0.451,18.1,24.2,0.747,13.6,30.8,44.5,24.4,7.3,6.3,13.2,21.3,97.6
1999-00,NBA,104.7,104.9,Yes,1573,TOR,45.0,37.0,3.0,29.3,6-5,204.0,82.0,240.9,36.3,83.9,0.433,5.2,14.3,0.363,31.2,69.6,0.447,19.3,25.2,0.765,13.4,29.9,43.3,23.7,8.1,6.6,13.9,24.3,97.2
1998-99,NBA,102.0,103.9,No,1574,TOR,23.0,27.0,6.0,27.3,6-6,209.0,50.0,241.5,33.2,78.8,0.421,4.5,13.2,0.341,28.7,65.6,0.437,20.2,26.6,0.76,14.2,28.9,43.2,20.7,8.8,6.4,16.0,22.8,91.1
1997-98,NBA,101.2,111.0,No,1575,TOR,16.0,66.0,8.0,24.8,6-6,213.0,82.0,243.0,36.2,83.1,0.435,4.5,13.2,0.343,31.6,69.8,0.453,18.0,25.1,0.718,14.5,26.2,40.7,21.3,9.4,8.1,16.7,22.6,94.9
1996-97,NBA,104.6,108.0,No,1576,TOR,30.0,52.0,8.0,25.1,6-6,214.0,82.0,241.8,35.3,80.9,0.437,7.2,19.8,0.363,28.1,61.1,0.461,17.6,24.5,0.72,13.8,27.5,41.3,20.9,8.8,6.3,16.4,23.0,95.5
1995-96,NBA,103.8,111.8,No,1577,TOR,21.0,61.0,8.0,26.2,6-6,215.0,82.0,241.8,37.6,80.5,0.467,5.0,14.2,0.354,32.6,66.2,0.492,17.2,23.8,0.723,13.1,27.0,40.0,23.5,9.1,6.0,18.8,24.2,97.5
2024-25,NBA,111.2,120.4,No,1578,UTA,17.0,65.0,5.0,23.9,6-7,218.0,82.0,241.5,40.3,88.7,0.454,14.0,39.8,0.35,26.4,48.8,0.54,17.3,22.4,0.774,12.0,33.4,45.4,25.5,6.8,4.4,17.2,18.9,111.9
2023-24,NBA,115.5,120.4,No,1579,UTA,31.0,51.0,4.0,25.1,6-7,217.0,82.0,241.5,42.0,89.9,0.467,12.9,36.5,0.354,29.1,53.4,0.544,18.8,22.6,0.83,12.2,33.2,45.5,27.2,6.5,5.6,15.7,18.6,115.7
2022-23,NBA,115.8,116.7,No,1580,UTA,37.0,45.0,4.0,26.5,6-6,218.0,82.0,241.5,42.5,89.8,0.473,13.3,37.8,0.353,29.2,52.0,0.56,18.7,23.8,0.786,11.8,34.1,45.9,26.0,6.1,5.2,15.4,20.5,117.1
2021-22,NBA,116.7,110.5,Yes,1581,UTA,49.0,33.0,1.0,29.3,6-5,222.0,82.0,240.6,40.6,86.2,0.471,14.5,40.3,0.36,26.0,45.8,0.568,17.9,23.4,0.767,10.8,35.6,46.3,22.4,7.2,4.9,14.0,18.9,113.6
2020-21,NBA,117.6,108.3,Yes,1582,UTA,52.0,20.0,1.0,28.5,6-6,222.0,72.0,241.0,41.3,88.1,0.468,16.7,43.0,0.389,24.5,45.1,0.544,17.2,21.5,0.799,10.6,37.6,48.3,23.7,6.6,5.2,14.2,18.5,116.4
2019-20,NBA,112.3,109.9,Yes,1583,UTA,44.0,28.0,3.0,27.3,6-6,222.0,72.0,241.0,40.1,85.1,0.471,13.4,35.2,0.38,26.7,49.9,0.535,17.8,22.8,0.779,9.1,35.8,44.9,22.4,6.1,4.1,15.1,20.4,111.3
2018-19,NBA,110.9,105.7,Yes,1584,UTA,50.0,32.0,3.0,27.3,6-6,226.0,82.0,240.9,40.4,86.4,0.468,12.1,34.0,0.356,28.3,52.4,0.541,18.8,25.5,0.736,10.0,36.4,46.4,26.0,8.1,5.9,15.1,21.1,111.7
2017-18,NBA,108.4,103.9,Yes,1585,UTA,48.0,34.0,3.0,26.7,6-7,224.0,82.0,240.9,38.3,82.9,0.462,10.8,29.6,0.366,27.5,53.3,0.515,16.8,21.5,0.779,9.0,34.2,43.3,22.4,8.6,5.1,14.7,19.6,104.1
2016-17,NBA,109.6,105.3,Yes,1586,UTA,51.0,31.0,1.0,26.8,6-7,225.0,82.0,240.9,37.0,79.5,0.466,9.6,26.0,0.372,27.3,53.5,0.511,17.1,22.9,0.747,9.4,33.8,43.2,20.1,6.7,5.0,13.6,18.8,100.7
2015-16,NBA,105.9,103.9,No,1587,UTA,40.0,42.0,3.0,24.2,6-7,222.0,82.0,243.4,36.1,80.4,0.449,8.5,23.9,0.355,27.6,56.5,0.488,17.1,23.0,0.744,10.7,32.5,43.2,19.0,7.7,5.2,14.9,20.2,97.7
2014-15,NBA,105.1,104.9,No,1588,UTA,38.0,44.0,3.0,23.4,6-7,216.0,82.0,240.3,35.4,79.2,0.447,7.4,21.7,0.343,27.9,57.5,0.486,17.0,23.5,0.721,12.0,31.9,44.0,19.9,7.6,6.0,15.3,19.3,95.1
2013-14,NBA,103.5,111.3,No,1589,UTA,25.0,57.0,5.0,24.5,6-6,215.0,82.0,241.2,36.0,81.1,0.444,6.6,19.2,0.344,29.4,61.9,0.474,16.4,22.0,0.747,11.0,30.2,41.2,20.3,7.0,4.5,14.6,20.7,95.0
2012-13,NBA,106.7,106.8,No,1590,UTA,43.0,39.0,3.0,26.3,6-7,224.0,82.0,242.4,37.1,81.8,0.454,6.2,16.9,0.366,31.0,64.9,0.477,17.5,23.0,0.764,12.1,30.0,42.0,22.7,8.4,6.3,14.8,21.3,98.0
2011-12,NBA,106.8,106.1,Yes,1591,UTA,36.0,30.0,3.0,25.6,6-7,222.0,66.0,244.9,38.2,83.8,0.456,4.1,12.8,0.323,34.1,71.0,0.48,19.1,25.3,0.754,13.0,31.1,44.2,21.8,8.3,5.8,14.2,21.8,99.7
2010-11,NBA,108.1,110.1,No,1592,UTA,39.0,43.0,4.0,26.8,6-6,224.0,82.0,242.4,37.4,80.4,0.465,5.3,15.3,0.346,32.1,65.0,0.493,19.4,25.1,0.771,11.0,28.5,39.5,23.4,7.7,5.9,14.3,22.7,99.4
2009-10,NBA,110.7,105.0,Yes,1593,UTA,53.0,29.0,2.0,25.6,6-7,228.0,82.0,240.9,39.4,80.2,0.491,5.4,14.7,0.364,34.0,65.5,0.519,20.2,27.2,0.741,10.6,31.6,42.2,26.7,8.2,4.9,15.2,22.7,104.2
2008-09,NBA,110.1,107.3,Yes,1594,UTA,48.0,34.0,3.0,25.5,6-6,225.0,82.0,242.4,38.3,80.8,0.475,4.8,13.7,0.349,33.5,67.1,0.5,22.1,28.7,0.771,11.5,29.5,41.0,24.7,8.8,4.6,14.8,22.3,103.6
2007-08,NBA,113.8,106.5,Yes,1595,UTA,54.0,28.0,1.0,25.3,6-7,229.0,82.0,240.3,40.0,80.4,0.497,5.0,13.4,0.372,35.0,67.0,0.522,21.3,28.0,0.759,11.5,29.4,40.9,26.4,8.7,4.3,14.6,24.0,106.2
2006-07,NBA,110.1,107.0,Yes,1596,UTA,51.0,31.0,1.0,25.9,6-6,229.0,82.0,241.5,37.4,78.9,0.474,4.3,12.9,0.335,33.1,66.0,0.501,22.3,30.0,0.743,12.6,30.0,42.5,24.7,7.0,4.1,15.6,25.2,101.5
2005-06,NBA,104.1,107.0,No,1597,UTA,41.0,41.0,2.0,25.6,6-7,228.0,82.0,242.4,33.5,75.7,0.442,3.8,11.3,0.336,29.7,64.4,0.461,21.6,30.1,0.719,13.1,29.0,42.1,21.6,6.4,6.0,15.7,24.8,92.4
2004-05,NBA,104.7,109.5,No,1598,UTA,26.0,56.0,5.0,25.7,6-7,222.0,82.0,241.2,34.5,76.8,0.449,3.0,9.3,0.328,31.4,67.5,0.465,21.0,27.7,0.757,12.8,27.4,40.1,22.3,6.6,4.6,15.8,26.7,93.0
2003-04,NBA,101.9,103.3,No,1599,UTA,42.0,40.0,7.0,24.9,6-7,222.0,82.0,241.2,32.8,75.3,0.436,3.1,9.6,0.321,29.7,65.7,0.453,20.0,26.8,0.746,13.5,27.7,41.2,20.4,7.1,6.0,16.6,25.6,88.7
2002-03,NBA,105.5,102.8,Yes,1600,UTA,47.0,35.0,4.0,30.9,6-7,224.0,82.0,241.2,35.3,75.5,0.468,2.7,7.8,0.349,32.6,67.7,0.481,21.3,28.6,0.745,12.5,29.0,41.5,25.6,8.6,5.7,16.8,22.4,94.7
2001-02,NBA,105.6,104.6,Yes,1601,UTA,44.0,38.0,4.0,29.9,6-7,223.0,82.0,241.8,35.0,77.7,0.45,3.4,10.3,0.333,31.6,67.5,0.468,22.6,29.6,0.763,13.5,28.6,42.2,24.4,9.1,6.4,16.5,24.0,96.0
2000-01,NBA,107.6,102.4,Yes,1602,UTA,53.0,29.0,2.0,32.0,6-6,217.0,82.0,241.2,36.1,76.7,0.471,4.0,10.4,0.381,32.1,66.3,0.485,20.9,27.8,0.752,11.5,29.1,40.6,25.7,8.1,5.6,15.8,25.7,97.1
1999-00,NBA,107.3,102.3,Yes,1603,UTA,55.0,27.0,1.0,31.5,6-6,216.0,82.0,240.9,36.1,77.8,0.464,4.0,10.4,0.385,32.1,67.4,0.476,20.3,26.2,0.773,11.4,29.6,41.0,24.9,7.7,5.4,14.9,24.5,96.5
1998-99,NBA,105.8,98.4,Yes,1604,UTA,37.0,13.0,2.0,30.3,6-6,220.0,50.0,243.5,33.7,72.4,0.465,2.8,7.8,0.361,30.9,64.6,0.478,23.2,30.2,0.767,11.1,30.2,41.3,24.1,8.0,5.5,16.3,22.7,93.3
1997-98,NBA,112.7,105.4,Yes,1605,UTA,62.0,20.0,1.0,29.7,6-6,218.0,82.0,241.2,36.5,74.5,0.49,3.0,8.2,0.372,33.5,66.4,0.504,24.9,32.2,0.773,11.7,29.3,41.1,25.2,7.9,5.0,15.4,23.9,101.0
1996-97,NBA,113.6,104.0,Yes,1606,UTA,64.0,18.0,1.0,29.6,6-6,218.0,82.0,241.8,38.2,75.8,0.504,4.1,11.0,0.37,34.1,64.8,0.526,22.7,29.5,0.769,10.8,29.4,40.2,26.8,9.1,5.1,15.4,24.2,103.1
1995-96,NBA,113.3,106.1,Yes,1607,UTA,55.0,27.0,2.0,29.5,6-6,217.0,82.0,241.2,38.2,78.3,0.488,4.6,12.4,0.372,33.6,65.9,0.509,21.6,28.1,0.768,12.1,28.9,41.0,26.1,8.1,5.1,14.8,25.0,102.5
1994-95,NBA,114.3,105.7,Yes,1608,UTA,60.0,22.0,2.0,29.6,6-6,215.0,82.0,241.2,39.5,77.3,0.512,3.7,9.8,0.376,35.9,67.5,0.531,23.6,30.3,0.781,10.7,29.4,40.1,27.5,9.2,4.8,15.7,24.9,106.4
1993-94,NBA,108.6,104.1,Yes,1609,UTA,53.0,29.0,3.0,29.4,6-6,216.0,82.0,241.8,39.1,82.1,0.477,2.2,6.8,0.32,36.9,75.2,0.491,21.5,29.0,0.74,12.9,29.1,42.0,26.6,9.2,4.4,14.5,24.2,101.9
1992-93,NBA,109.6,107.4,Yes,1610,UTA,47.0,35.0,3.0,29.3,6-6,217.0,82.0,240.9,40.7,83.3,0.489,1.6,5.0,0.314,39.1,78.2,0.5,23.3,30.4,0.766,12.7,30.0,42.7,26.5,9.1,4.2,15.5,24.0,106.2
1991-92,NBA,112.2,105.6,Yes,1611,UTA,55.0,27.0,1.0,28.5,6-6,219.0,82.0,242.4,41.2,83.7,0.492,1.9,5.6,0.345,39.3,78.1,0.503,23.9,30.4,0.788,13.4,31.0,44.4,26.7,8.7,5.5,15.4,21.3,108.3
1990-91,NBA,108.6,105.1,Yes,1612,UTA,54.0,28.0,2.0,28.7,6-7,219.0,82.0,241.2,39.2,79.7,0.492,1.8,5.6,0.323,37.4,74.1,0.504,23.8,30.1,0.789,10.6,30.2,40.7,27.0,8.0,5.5,15.9,21.9,104.0
1989-90,NBA,110.3,105.4,Yes,1613,UTA,55.0,27.0,2.0,27.6,6-7,218.0,82.0,241.8,40.6,80.4,0.505,2.8,7.7,0.359,37.9,72.7,0.521,22.9,30.3,0.754,11.6,30.5,42.1,27.0,8.3,6.0,17.2,24.8,106.8
1988-89,NBA,106.6,101.5,Yes,1614,UTA,51.0,31.0,1.0,27.4,6-7,220.0,82.0,240.6,38.8,80.4,0.482,1.4,4.6,0.3,37.4,75.8,0.494,25.7,33.4,0.77,12.8,31.8,44.6,25.7,8.8,7.1,18.7,23.1,104.7
1987-88,NBA,106.8,103.1,Yes,1615,UTA,47.0,35.0,3.0,27.3,6-7,217.0,82.0,240.3,42.5,86.5,0.491,1.6,4.9,0.319,40.9,81.6,0.502,22.0,29.3,0.75,13.0,31.1,44.1,29.4,9.4,7.6,18.1,24.2,108.5
1986-87,NBA,104.1,103.7,Yes,1616,UTA,44.0,38.0,2.0,26.9,6-7,214.0,82.0,240.9,42.5,91.6,0.464,1.7,5.5,0.31,40.8,86.2,0.474,21.2,29.1,0.726,14.6,30.0,44.5,27.3,10.2,7.7,17.1,24.9,107.9
